timestamp,symbol,side,size,price,tickDirection,trdMatchID,grossValue,homeNotional,foreignNotional,trdType
2024-11-06D06:22:18.125665757,ETHUSD,Buy,1,2614.07,PlusTick,00000000-006d-1000-0000-000d82b516ec,261407,0.07518797,196.5466,Regular
2024-11-06D06:22:18.125665757,ETHUSD,Buy,9,2614.46,PlusTick,00000000-006d-1000-0000-000d82b516f2,2353014,0.6766917,1769.183,Regular
2024-11-06D06:22:18.128720490,ETHUSD,Buy,6,2614.46,ZeroPlusTick,00000000-006d-1000-0000-000d82b51751,1568676,0.4511278,1179.456,Regular
2024-11-06D06:22:18.218324153,ETHUSD,Buy,2,2615,PlusTick,00000000-006d-1000-0000-000d82b51c6c,523000,0.1503759,393.2331,Regular
2024-11-06D06:22:18.218324153,ETHUSD,Buy,41,2615.04,PlusTick,00000000-006d-1000-0000-000d82b51c6f,10721664,3.082707,8061.402,Regular
2024-11-06D06:22:18.218324153,ETHUSD,Buy,16,2615.5,PlusTick,00000000-006d-1000-0000-000d82b51c72,4184800,1.203008,3146.466,Regular
2024-11-06D06:22:18.218324153,ETHUSD,Buy,155,2615.59,PlusTick,00000000-006d-1000-0000-000d82b51c75,40541645,11.65414,30482.44,Regular
2024-11-06D06:22:18.218324153,ETHUSD,Buy,22,2615.97,PlusTick,00000000-006d-1000-0000-000d82b51c78,5755134,1.654135,4327.168,Regular
2024-11-06D06:22:18.218324153,ETHUSD,Buy,27,2615.98,PlusTick,00000000-006d-1000-0000-000d82b51c7b,7063146,2.030075,5310.636,Regular
2024-11-06D06:22:18.218324153,ETHUSD,Buy,32,2616.07,PlusTick,00000000-006d-1000-0000-000d82b51c7e,8371424,2.406015,6294.304,Regular
2024-11-06D06:22:24.436049741,ETHUSD,Sell,18,2615,MinusTick,00000000-006d-1000-0000-000d82b56a25,4707000,1.353383,3539.098,Regular
2024-11-06D06:22:24.436049741,ETHUSD,Sell,15,2614.99,MinusTick,00000000-006d-1000-0000-000d82b56a28,3922485,1.12782,2949.237,Regular
2024-11-06D06:22:25.579938083,ETHUSD,Sell,5,2614.72,MinusTick,00000000-006d-1000-0000-000d82b57f0f,1307360,0.3759398,982.9774,Regular
2024-11-06D06:22:26.592222042,ETHUSD,Sell,5,2613.61,MinusTick,00000000-006d-1000-0000-000d82b58f39,1306805,0.3759398,982.5602,Regular
2024-11-06D06:22:35.043689690,ETHUSD,Buy,3,2613.53,MinusTick,00000000-006d-1000-0000-000d82b5fae9,784059,0.2257336,589.9616,Regular
2024-11-06D06:22:35.043689690,ETHUSD,Buy,27,2613.54,PlusTick,00000000-006d-1000-0000-000d82b5faec,7056558,2.031603,5309.675,Regular
2024-11-06D06:22:35.043689690,ETHUSD,Buy,65,2613.81,PlusTick,00000000-006d-1000-0000-000d82b5faef,16989765,4.890895,12783.87,Regular
2024-11-06D06:22:35.043689690,ETHUSD,Buy,5,2613.82,PlusTick,00000000-006d-1000-0000-000d82b5faf2,1306910,0.3762227,983.3785,Regular
2024-11-06D06:22:35.592249980,ETHUSD,Sell,3,2612.97,MinusTick,00000000-006d-1000-0000-000d82b60fe3,783891,0.2257336,589.8352,Regular
2024-11-06D06:22:37.521189379,ETHUSD,Sell,5,2612.21,MinusTick,00000000-006d-1000-0000-000d82b633a7,1306105,0.3762227,982.7728,Regular
2024-11-06D06:23:02.024330474,ETHUSD,Buy,27,2613.47,PlusTick,00000000-006d-1000-0000-000d82b78728,7056369,2.030075,5305.541,Regular
2024-11-06D06:23:02.024545694,ETHUSD,Buy,7,2613.47,ZeroPlusTick,00000000-006d-1000-0000-000d82b7872f,1829429,0.5263158,1375.511,Regular
2024-11-06D06:23:02.024734457,ETHUSD,Buy,27,2613.47,ZeroPlusTick,00000000-006d-1000-0000-000d82b78735,7056369,2.030075,5305.541,Regular
2024-11-06D06:23:02.025022869,ETHUSD,Buy,11,2613.47,ZeroPlusTick,00000000-006d-1000-0000-000d82b7873c,2874817,0.8270677,2161.517,Regular
2024-11-06D06:23:02.025104952,ETHUSD,Buy,3,2613.47,ZeroPlusTick,00000000-006d-1000-0000-000d82b78740,784041,0.2255639,589.5045,Regular
2024-11-06D06:23:02.025288898,ETHUSD,Buy,6,2613.47,ZeroPlusTick,00000000-006d-1000-0000-000d82b78746,1568082,0.4511278,1179.009,Regular
2024-11-06D06:23:02.025418509,ETHUSD,Buy,12,2613.47,ZeroPlusTick,00000000-006d-1000-0000-000d82b7874b,3136164,0.9022556,2358.018,Regular
2024-11-06D06:23:02.025797562,ETHUSD,Buy,9,2613.47,ZeroPlusTick,00000000-006d-1000-0000-000d82b78754,2352123,0.6766917,1768.514,Regular
2024-11-06D06:23:02.025945475,ETHUSD,Buy,27,2613.47,ZeroPlusTick,00000000-006d-1000-0000-000d82b78759,7056369,2.030075,5305.541,Regular
2024-11-06D06:23:02.029072091,ETHUSD,Buy,29,2613.47,ZeroPlusTick,00000000-006d-1000-0000-000d82b78796,7579063,2.180451,5698.544,Regular
2024-11-06D06:23:02.029877785,ETHUSD,Buy,5,2613.47,ZeroPlusTick,00000000-006d-1000-0000-000d82b787b0,1306735,0.3759398,982.5075,Regular
2024-11-06D06:23:02.030628746,ETHUSD,Buy,11,2613.47,ZeroPlusTick,00000000-006d-1000-0000-000d82b787c8,2874817,0.8270677,2161.517,Regular
2024-11-06D06:23:02.030829215,ETHUSD,Buy,27,2613.47,ZeroPlusTick,00000000-006d-1000-0000-000d82b787cf,7056369,2.030075,5305.541,Regular
2024-11-06D06:23:02.034729458,ETHUSD,Buy,32,2613.47,ZeroPlusTick,00000000-006d-1000-0000-000d82b787e6,8363104,2.406015,6288.048,Regular
2024-11-06D06:23:02.035487720,ETHUSD,Buy,4,2613.47,ZeroPlusTick,00000000-006d-1000-0000-000d82b787f9,1045388,0.3007519,786.006,Regular
2024-11-06D06:23:02.036128196,ETHUSD,Buy,27,2613.47,ZeroPlusTick,00000000-006d-1000-0000-000d82b7880d,7056369,2.030075,5305.541,Regular
2024-11-06D06:23:02.042014674,ETHUSD,Buy,46,2613.47,ZeroPlusTick,00000000-006d-1000-0000-000d82b78894,12021962,3.458647,9039.069,Regular
2024-11-06D06:23:05.662254625,ETHUSD,Buy,35,2613.75,PlusTick,00000000-006d-1000-0000-000d82b7b811,9148125,2.631579,6878.289,Regular
2024-11-06D06:23:05.663949337,ETHUSD,Buy,1,2613.75,ZeroPlusTick,00000000-006d-1000-0000-000d82b7b81d,261375,0.07518797,196.5226,Regular
2024-11-06D06:23:05.664093983,ETHUSD,Buy,1,2613.75,ZeroPlusTick,00000000-006d-1000-0000-000d82b7b822,261375,0.07518797,196.5226,Regular
2024-11-06D06:23:05.664621105,ETHUSD,Buy,3,2613.75,ZeroPlusTick,00000000-006d-1000-0000-000d82b7b829,784125,0.2255639,589.5677,Regular
2024-11-06D06:23:05.664798555,ETHUSD,Buy,1,2613.75,ZeroPlusTick,00000000-006d-1000-0000-000d82b7b82f,261375,0.07518797,196.5226,Regular
2024-11-06D06:23:05.666050141,ETHUSD,Buy,153,2613.75,ZeroPlusTick,00000000-006d-1000-0000-000d82b7b838,39990375,11.50376,30067.95,Regular
2024-11-06D06:23:05.679193041,ETHUSD,Buy,36,2613.75,ZeroPlusTick,00000000-006d-1000-0000-000d82b7b859,9409500,2.706767,7074.812,Regular
2024-11-06D06:23:05.680062415,ETHUSD,Buy,2,2613.75,ZeroPlusTick,00000000-006d-1000-0000-000d82b7b865,522750,0.1503759,393.0451,Regular
2024-11-06D06:23:05.680837734,ETHUSD,Buy,7,2613.75,ZeroPlusTick,00000000-006d-1000-0000-000d82b7b86e,1829625,0.5263158,1375.658,Regular
2024-11-06D06:23:05.680933770,ETHUSD,Buy,14,2613.75,ZeroPlusTick,00000000-006d-1000-0000-000d82b7b872,3659250,1.052632,2751.316,Regular
2024-11-06D06:23:05.682018317,ETHUSD,Buy,38,2613.75,ZeroPlusTick,00000000-006d-1000-0000-000d82b7b879,9932250,2.857143,7467.857,Regular
2024-11-06D06:23:05.682178780,ETHUSD,Buy,2,2613.75,ZeroPlusTick,00000000-006d-1000-0000-000d82b7b87d,522750,0.1503759,393.0451,Regular
2024-11-06D06:23:05.682901600,ETHUSD,Buy,38,2613.75,ZeroPlusTick,00000000-006d-1000-0000-000d82b7b883,9932250,2.857143,7467.857,Regular
2024-11-06D06:23:05.683464602,ETHUSD,Buy,2,2613.75,ZeroPlusTick,00000000-006d-1000-0000-000d82b7b88e,522750,0.1503759,393.0451,Regular
2024-11-06D06:23:05.683615070,ETHUSD,Buy,2,2613.75,ZeroPlusTick,00000000-006d-1000-0000-000d82b7b893,522750,0.1503759,393.0451,Regular
2024-11-06D06:23:05.683711676,ETHUSD,Buy,4,2613.75,ZeroPlusTick,00000000-006d-1000-0000-000d82b7b897,1045500,0.3007519,786.0902,Regular
2024-11-06D06:23:05.684952635,ETHUSD,Buy,4,2613.75,ZeroPlusTick,00000000-006d-1000-0000-000d82b7b8a7,1045500,0.3007519,786.0902,Regular
2024-11-06D06:23:05.686153397,ETHUSD,Buy,27,2613.75,ZeroPlusTick,00000000-006d-1000-0000-000d82b7b8b9,7057125,2.030075,5306.109,Regular
2024-11-06D06:23:05.687228244,ETHUSD,Buy,4,2613.75,ZeroPlusTick,00000000-006d-1000-0000-000d82b7b8c6,1045500,0.3007519,786.0902,Regular
2024-11-06D06:23:05.687863039,ETHUSD,Buy,6,2613.75,ZeroPlusTick,00000000-006d-1000-0000-000d82b7b8d1,1568250,0.4511278,1179.135,Regular
2024-11-06D06:23:05.688783726,ETHUSD,Buy,1,2613.75,ZeroPlusTick,00000000-006d-1000-0000-000d82b7b8df,261375,0.07518797,196.5226,Regular
2024-11-06D06:23:05.688783726,ETHUSD,Buy,90,2613.75,ZeroPlusTick,00000000-006d-1000-0000-000d82b7b8e2,23523750,6.766917,17687.03,Regular
2024-11-06D06:23:05.688783726,ETHUSD,Buy,35,2613.76,PlusTick,00000000-006d-1000-0000-000d82b7b8e5,9148160,2.631579,6878.316,Regular
2024-11-06D06:23:05.689089525,ETHUSD,Buy,20,2613.76,ZeroPlusTick,00000000-006d-1000-0000-000d82b7b8ef,5227520,1.503759,3930.466,Regular
2024-11-06D06:23:05.690514178,ETHUSD,Buy,4,2613.76,ZeroPlusTick,00000000-006d-1000-0000-000d82b7b900,1045504,0.3007519,786.0932,Regular
2024-11-06D06:23:05.690609109,ETHUSD,Buy,18,2613.76,ZeroPlusTick,00000000-006d-1000-0000-000d82b7b904,4704768,1.353383,3537.42,Regular
2024-11-06D06:23:05.766750657,ETHUSD,Buy,5,2613.76,ZeroPlusTick,00000000-006d-1000-0000-000d82b7ba5f,1306880,0.3759398,982.6165,Regular
2024-11-06D06:23:06.083771743,ETHUSD,Buy,2,2613.76,ZeroPlusTick,00000000-006d-1000-0000-000d82b7be31,522752,0.1503759,393.0466,Regular
2024-11-06D06:23:06.085575009,ETHUSD,Buy,2,2613.76,ZeroPlusTick,00000000-006d-1000-0000-000d82b7be3d,522752,0.1503759,393.0466,Regular
2024-11-06D06:23:06.119872414,ETHUSD,Buy,18,2613.76,ZeroPlusTick,00000000-006d-1000-0000-000d82b7bf19,4704768,1.353383,3537.42,Regular
2024-11-06D06:23:06.120496267,ETHUSD,Buy,4,2613.76,ZeroPlusTick,00000000-006d-1000-0000-000d82b7bf1e,1045504,0.3007519,786.0932,Regular
2024-11-06D06:23:06.120590278,ETHUSD,Buy,38,2613.76,ZeroPlusTick,00000000-006d-1000-0000-000d82b7bf22,9932288,2.857143,7467.886,Regular
2024-11-06D06:23:06.121269807,ETHUSD,Buy,6,2613.76,ZeroPlusTick,00000000-006d-1000-0000-000d82b7bf26,1568256,0.4511278,1179.14,Regular
2024-11-06D06:23:06.121358986,ETHUSD,Buy,8,2613.76,ZeroPlusTick,00000000-006d-1000-0000-000d82b7bf2a,2091008,0.6015038,1572.186,Regular
2024-11-06D06:23:06.128093982,ETHUSD,Buy,8,2613.76,ZeroPlusTick,00000000-006d-1000-0000-000d82b7bf2e,2091008,0.6015038,1572.186,Regular
2024-11-06D06:23:06.128387139,ETHUSD,Buy,48,2613.76,ZeroPlusTick,00000000-006d-1000-0000-000d82b7bf36,12546048,3.609023,9433.119,Regular
2024-11-06D06:23:06.128584947,ETHUSD,Buy,27,2613.76,ZeroPlusTick,00000000-006d-1000-0000-000d82b7bf3d,7057152,2.030075,5306.129,Regular
2024-11-06D06:23:06.128721328,ETHUSD,Buy,27,2613.76,ZeroPlusTick,00000000-006d-1000-0000-000d82b7bf43,7057152,2.030075,5306.129,Regular
2024-11-06D06:23:06.128967025,ETHUSD,Buy,27,2613.76,ZeroPlusTick,00000000-006d-1000-0000-000d82b7bf4c,7057152,2.030075,5306.129,Regular
2024-11-06D06:23:06.129114825,ETHUSD,Buy,6,2613.76,ZeroPlusTick,00000000-006d-1000-0000-000d82b7bf51,1568256,0.4511278,1179.14,Regular
2024-11-06D06:23:06.129202541,ETHUSD,Buy,7,2613.76,ZeroPlusTick,00000000-006d-1000-0000-000d82b7bf55,1829632,0.5263158,1375.663,Regular
2024-11-06D06:23:06.138874588,ETHUSD,Buy,4,2613.78,PlusTick,00000000-006d-1000-0000-000d82b7bff3,1045512,0.3007519,786.0992,Regular
2024-11-06D06:23:06.146065485,ETHUSD,Buy,82,2613.78,ZeroPlusTick,00000000-006d-1000-0000-000d82b7c051,21432996,6.165414,16115.03,Regular
2024-11-06D06:23:06.146495099,ETHUSD,Buy,6,2613.78,ZeroPlusTick,00000000-006d-1000-0000-000d82b7c055,1568268,0.4511278,1179.149,Regular
2024-11-06D06:23:06.147618874,ETHUSD,Buy,6,2613.78,ZeroPlusTick,00000000-006d-1000-0000-000d82b7c061,1568268,0.4511278,1179.149,Regular
2024-11-06D06:23:06.148232564,ETHUSD,Buy,4,2613.78,ZeroPlusTick,00000000-006d-1000-0000-000d82b7c067,1045512,0.3007519,786.0992,Regular
2024-11-06D06:23:06.148325468,ETHUSD,Buy,8,2613.78,ZeroPlusTick,00000000-006d-1000-0000-000d82b7c06b,2091024,0.6015038,1572.198,Regular
2024-11-06D06:23:06.150933636,ETHUSD,Buy,2,2613.78,ZeroPlusTick,00000000-006d-1000-0000-000d82b7c082,522756,0.1503759,393.0496,Regular
2024-11-06D06:23:06.151027866,ETHUSD,Buy,18,2613.78,ZeroPlusTick,00000000-006d-1000-0000-000d82b7c086,4704804,1.353383,3537.447,Regular
2024-11-06D06:23:06.151159006,ETHUSD,Buy,4,2613.78,ZeroPlusTick,00000000-006d-1000-0000-000d82b7c08b,1045512,0.3007519,786.0992,Regular
2024-11-06D06:23:06.151238946,ETHUSD,Buy,8,2613.78,ZeroPlusTick,00000000-006d-1000-0000-000d82b7c08f,2091024,0.6015038,1572.198,Regular
2024-11-06D06:23:06.151316355,ETHUSD,Buy,27,2613.78,ZeroPlusTick,00000000-006d-1000-0000-000d82b7c093,7057206,2.030075,5306.17,Regular
2024-11-06D06:23:06.151406782,ETHUSD,Buy,40,2613.78,ZeroPlusTick,00000000-006d-1000-0000-000d82b7c097,10455120,3.007519,7860.992,Regular
2024-11-06D06:23:06.151546557,ETHUSD,Buy,2,2613.78,ZeroPlusTick,00000000-006d-1000-0000-000d82b7c09c,522756,0.1503759,393.0496,Regular
2024-11-06D06:23:06.151633270,ETHUSD,Buy,99,2613.78,ZeroPlusTick,00000000-006d-1000-0000-000d82b7c0a0,25876422,7.443609,19455.96,Regular
2024-11-06D06:23:07.088322529,ETHUSD,Buy,94,2616.78,PlusTick,00000000-006d-1000-0000-000d82b7e04a,24597732,7.067669,18494.54,Regular
2024-11-06D06:23:07.088322529,ETHUSD,Buy,155,2616.78,ZeroPlusTick,00000000-006d-1000-0000-000d82b7e04d,40560090,11.65414,30496.31,Regular
2024-11-06D06:23:07.119320536,ETHUSD,Buy,15,2617.22,PlusTick,00000000-006d-1000-0000-000d82b7e32a,3925830,1.12782,2951.752,Regular
2024-11-06D06:23:07.225448475,ETHUSD,Buy,41,2617.63,PlusTick,00000000-006d-1000-0000-000d82b7e98a,10732283,3.082707,8069.386,Regular
2024-11-06D06:23:07.225448475,ETHUSD,Buy,46,2617.68,PlusTick,00000000-006d-1000-0000-000d82b7e98d,12041328,3.458647,9053.63,Regular
2024-11-06D06:23:08.058316857,ETHUSD,Buy,3,2619.14,PlusTick,00000000-006d-1000-0000-000d82b80225,785742,0.2255639,590.7835,Regular
2024-11-06D06:23:08.236004357,ETHUSD,Buy,94,2619.5,PlusTick,00000000-006d-1000-0000-000d82b8050e,24623300,7.067669,18513.76,Regular
2024-11-06D06:23:08.236004357,ETHUSD,Buy,27,2619.5,ZeroPlusTick,00000000-006d-1000-0000-000d82b80511,7072650,2.030075,5317.782,Regular
2024-11-06D06:23:08.249382767,ETHUSD,Sell,69,2619.67,PlusTick,00000000-006d-1000-0000-000d82b8055b,18075723,5.18797,13590.77,Regular
2024-11-06D06:23:08.249382767,ETHUSD,Sell,6,2619.67,ZeroPlusTick,00000000-006d-1000-0000-000d82b8055e,1571802,0.4511278,1181.806,Regular
2024-11-06D06:23:08.249382767,ETHUSD,Sell,201,2619.67,ZeroPlusTick,00000000-006d-1000-0000-000d82b80561,52655367,15.11278,39590.5,Regular
2024-11-06D06:23:08.249382767,ETHUSD,Sell,15,2619.67,ZeroPlusTick,00000000-006d-1000-0000-000d82b80564,3929505,1.12782,2954.515,Regular
2024-11-06D06:23:08.249382767,ETHUSD,Sell,7,2619.67,ZeroPlusTick,00000000-006d-1000-0000-000d82b80567,1833769,0.5263158,1378.774,Regular
2024-11-06D06:23:08.249382767,ETHUSD,Sell,126,2619.67,ZeroPlusTick,00000000-006d-1000-0000-000d82b8056a,33007842,9.473684,24817.93,Regular
2024-11-06D06:23:08.789797699,ETHUSD,Sell,27,2618.12,MinusTick,00000000-006d-1000-0000-000d82b81113,7068924,2.030075,5314.98,Regular
2024-11-06D06:23:08.789797699,ETHUSD,Sell,27,2618.12,ZeroMinusTick,00000000-006d-1000-0000-000d82b81116,7068924,2.030075,5314.98,Regular
2024-11-06D06:23:08.789797699,ETHUSD,Sell,5,2617.94,MinusTick,00000000-006d-1000-0000-000d82b81119,1308970,0.3759398,984.188,Regular
2024-11-06D06:23:08.789797699,ETHUSD,Sell,27,2617.58,MinusTick,00000000-006d-1000-0000-000d82b8111c,7067466,2.030075,5313.884,Regular
2024-11-06D06:23:08.789797699,ETHUSD,Sell,89,2617.57,MinusTick,00000000-006d-1000-0000-000d82b8111f,23296373,6.691729,17516.07,Regular
2024-11-06D06:23:08.789797699,ETHUSD,Sell,27,2617.11,MinusTick,00000000-006d-1000-0000-000d82b81122,7066197,2.030075,5312.93,Regular
2024-11-06D06:23:08.789797699,ETHUSD,Sell,108,2616.98,MinusTick,00000000-006d-1000-0000-000d82b81125,28263384,8.120301,21250.66,Regular
2024-11-06D06:23:09.925038257,ETHUSD,Sell,3,2619.21,PlusTick,00000000-006d-1000-0000-000d82b8221e,785763,0.2255639,590.7992,Regular
2024-11-06D06:23:10.839634721,ETHUSD,Buy,3,2619.89,PlusTick,00000000-006d-1000-0000-000d82b833c6,785967,0.2255639,590.9526,Regular
2024-11-06D06:23:12.329194953,ETHUSD,Sell,3,2618.97,MinusTick,00000000-006d-1000-0000-000d82b84dc7,785691,0.2255639,590.7451,Regular
2024-11-06D06:23:12.681794299,ETHUSD,Sell,5,2618.47,MinusTick,00000000-006d-1000-0000-000d82b8563d,1309235,0.3759398,984.3872,Regular
2024-11-06D06:23:16.697369638,ETHUSD,Sell,3,2617.34,MinusTick,00000000-006d-1000-0000-000d82b890b4,785202,0.2255639,590.3774,Regular
2024-11-06D06:23:19.555423214,ETHUSD,Sell,3,2617.11,MinusTick,00000000-006d-1000-0000-000d82b8bb4b,785133,0.2255639,590.3256,Regular
2024-11-06D06:23:19.556329112,ETHUSD,Sell,2,2617.04,MinusTick,00000000-006d-1000-0000-000d82b8bb58,523408,0.1503759,393.5398,Regular
2024-11-06D06:23:19.556488869,ETHUSD,Sell,3,2617.04,ZeroMinusTick,00000000-006d-1000-0000-000d82b8bb5e,785112,0.2255639,590.3098,Regular
2024-11-06D06:23:28.873209222,ETHUSD,Sell,3,2617.2,PlusTick,00000000-006d-1000-0000-000d82b92f30,785160,0.2255639,590.3459,Regular
2024-11-06D06:23:29.920914097,ETHUSD,Sell,3,2616.59,MinusTick,00000000-006d-1000-0000-000d82b93e9e,784977,0.2255639,590.2083,Regular
2024-11-06D06:23:29.921580311,ETHUSD,Sell,2,2616.59,ZeroMinusTick,00000000-006d-1000-0000-000d82b93ea6,523318,0.1503759,393.4722,Regular
2024-11-06D06:23:30.684397955,ETHUSD,Sell,5,2615.97,MinusTick,00000000-006d-1000-0000-000d82b94ad0,1307985,0.376506,984.9285,Regular
2024-11-06D06:23:31.436647059,ETHUSD,Sell,9,2616.29,PlusTick,00000000-006d-1000-0000-000d82b95912,2354661,0.6777108,1773.088,Regular
2024-11-06D06:23:31.436647059,ETHUSD,Sell,27,2616.28,MinusTick,00000000-006d-1000-0000-000d82b95915,7063956,2.033133,5319.244,Regular
2024-11-06D06:23:31.436647059,ETHUSD,Sell,27,2616.28,ZeroMinusTick,00000000-006d-1000-0000-000d82b95918,7063956,2.033133,5319.244,Regular
2024-11-06D06:23:31.436647059,ETHUSD,Sell,17,2616.15,MinusTick,00000000-006d-1000-0000-000d82b9591b,4447455,1.28012,3348.987,Regular
2024-11-06D06:23:31.436647059,ETHUSD,Sell,27,2616.14,MinusTick,00000000-006d-1000-0000-000d82b9591e,7063578,2.033133,5318.959,Regular
2024-11-06D06:23:31.436647059,ETHUSD,Sell,14,2615.87,MinusTick,00000000-006d-1000-0000-000d82b95921,3662218,1.054217,2757.694,Regular
2024-11-06D06:23:31.436647059,ETHUSD,Sell,27,2615.86,MinusTick,00000000-006d-1000-0000-000d82b95924,7062822,2.033133,5318.39,Regular
2024-11-06D06:23:31.436647059,ETHUSD,Sell,28,2615.73,MinusTick,00000000-006d-1000-0000-000d82b95927,7324044,2.108434,5515.093,Regular
2024-11-06D06:23:31.825105517,ETHUSD,Buy,7,2617.85,PlusTick,00000000-006d-1000-0000-000d82b95fbd,1832495,0.5271084,1379.891,Regular
2024-11-06D06:23:37.984855346,ETHUSD,Buy,10,2619.17,PlusTick,00000000-006d-1000-0000-000d82b9ac7e,2619170,0.753012,1972.267,Regular
2024-11-06D06:23:42.144585114,ETHUSD,Sell,205,2619.02,MinusTick,00000000-006d-1000-0000-000d82b9e997,53689910,15.43675,40429.15,Regular
2024-11-06D06:23:42.144585114,ETHUSD,Sell,100,2619.01,MinusTick,00000000-006d-1000-0000-000d82b9e99a,26190100,7.53012,19721.46,Regular
2024-11-06D06:23:42.144585114,ETHUSD,Sell,3,2618.91,MinusTick,00000000-006d-1000-0000-000d82b9e99d,785673,0.2259036,591.6212,Regular
2024-11-06D06:23:42.144585114,ETHUSD,Sell,2,2618.71,MinusTick,00000000-006d-1000-0000-000d82b9e9a0,523742,0.1506024,394.384,Regular
2024-11-06D06:23:42.898397445,ETHUSD,Sell,3,2619.99,PlusTick,00000000-006d-1000-0000-000d82b9f2ce,785997,0.2259036,591.8652,Regular
2024-11-06D06:23:43.354943955,ETHUSD,Sell,3,2618.72,MinusTick,00000000-006d-1000-0000-000d82b9f9f4,785616,0.2259036,591.5783,Regular
2024-11-06D06:23:44.287569369,ETHUSD,Sell,3,2619.41,PlusTick,00000000-006d-1000-0000-000d82ba0903,785823,0.2259036,591.7342,Regular
2024-11-06D06:23:49.250726247,ETHUSD,Sell,3,2619.39,MinusTick,00000000-006d-1000-0000-000d82ba40d0,785817,0.2259036,591.7297,Regular
2024-11-06D06:23:49.250726247,ETHUSD,Sell,2,2618.71,MinusTick,00000000-006d-1000-0000-000d82ba40d3,523742,0.1506024,394.384,Regular
2024-11-06D06:23:55.521606216,ETHUSD,Buy,5,2620,PlusTick,00000000-006d-1000-0000-000d82ba8d9b,1310000,0.376506,986.4458,Regular
2024-11-06D06:23:55.522470638,ETHUSD,Buy,2,2620,ZeroPlusTick,00000000-006d-1000-0000-000d82ba8db9,524000,0.1506024,394.5783,Regular
2024-11-06D06:23:55.536273730,ETHUSD,Buy,94,2621.06,PlusTick,00000000-006d-1000-0000-000d82ba8f03,24637964,7.078313,18552.68,Regular
2024-11-06D06:23:55.540000815,ETHUSD,Buy,6,2621.33,PlusTick,00000000-006d-1000-0000-000d82ba8f57,1572798,0.4518072,1184.336,Regular
2024-11-06D06:23:55.551494782,ETHUSD,Buy,15,2621.4,PlusTick,00000000-006d-1000-0000-000d82ba903e,3932100,1.129518,2960.919,Regular
2024-11-06D06:23:55.555270859,ETHUSD,Buy,40,2621.64,PlusTick,00000000-006d-1000-0000-000d82ba90b9,10486560,3.012048,7896.506,Regular
2024-11-06D06:23:55.564618699,ETHUSD,Buy,14,2622.04,PlusTick,00000000-006d-1000-0000-000d82ba917d,3670856,1.054217,2764.199,Regular
2024-11-06D06:23:55.572811428,ETHUSD,Buy,76,2622.11,PlusTick,00000000-006d-1000-0000-000d82ba9221,19928036,5.722892,15006.05,Regular
2024-11-06D06:23:55.572811428,ETHUSD,Buy,46,2622.2,PlusTick,00000000-006d-1000-0000-000d82ba9224,12062120,3.463855,9082.922,Regular
2024-11-06D06:23:55.640234374,ETHUSD,Buy,1,2623.36,PlusTick,00000000-006d-1000-0000-000d82ba96e1,262336,0.0753012,197.5422,Regular
2024-11-06D06:23:55.640234374,ETHUSD,Buy,29,2624.64,PlusTick,00000000-006d-1000-0000-000d82ba96e4,7611456,2.183735,5731.518,Regular
2024-11-06D06:23:55.640234374,ETHUSD,Buy,15,2624.64,ZeroPlusTick,00000000-006d-1000-0000-000d82ba96e7,3936960,1.129518,2964.578,Regular
2024-11-06D06:23:55.788986825,ETHUSD,Buy,15,2623.05,MinusTick,00000000-006d-1000-0000-000d82ba9da5,3934575,1.129518,2962.782,Regular
2024-11-06D06:23:55.788986825,ETHUSD,Buy,40,2623.32,PlusTick,00000000-006d-1000-0000-000d82ba9da8,10493280,3.012048,7901.566,Regular
2024-11-06D06:23:55.955859420,ETHUSD,Sell,3,2623.78,PlusTick,00000000-006d-1000-0000-000d82baa334,787134,0.2259036,592.7214,Regular
2024-11-06D06:23:57.583311637,ETHUSD,Sell,3,2623.31,MinusTick,00000000-006d-1000-0000-000d82babd1d,786993,0.2259036,592.6152,Regular
2024-11-06D06:23:59.626997411,ETHUSD,Sell,3,2622.82,MinusTick,00000000-006d-1000-0000-000d82bad941,786846,0.2259036,592.5045,Regular
2024-11-06D06:24:01.196411582,ETHUSD,Sell,3,2621.88,MinusTick,00000000-006d-1000-0000-000d82baf3c8,786564,0.2260739,592.7385,Regular
2024-11-06D06:24:01.266461581,ETHUSD,Sell,5,2621.75,MinusTick,00000000-006d-1000-0000-000d82baf6be,1310875,0.3767898,987.8485,Regular
2024-11-06D06:24:02.745692902,ETHUSD,Sell,2,2620.74,MinusTick,00000000-006d-1000-0000-000d82bb0ce6,524148,0.1507159,394.9872,Regular
2024-11-06D06:24:03.964319866,ETHUSD,Sell,3,2620.74,ZeroMinusTick,00000000-006d-1000-0000-000d82bb1dfa,786222,0.2260739,592.4808,Regular
2024-11-06D06:24:04.168817317,ETHUSD,Buy,27,2621.39,PlusTick,00000000-006d-1000-0000-000d82bb2133,7077753,2.034665,5333.65,Regular
2024-11-06D06:24:06.832076164,ETHUSD,Sell,5,2620.21,MinusTick,00000000-006d-1000-0000-000d82bb4663,1310105,0.3767898,987.2683,Regular
2024-11-06D06:24:06.884013112,ETHUSD,Sell,46,2619.39,MinusTick,00000000-006d-1000-0000-000d82bb49ec,12049194,3.466466,9080.026,Regular
